BPS code,Area Name,postal code
1406050,BANGKINANG KOTA,28413
1406050,BANGKINANG KOTA,28414
1406031,SALO,28451
1406080,SIAK HULU,28452
1406020,XIII KOTO KAMPAR,28453
1406021,KOTO KAMPAR HULU,28454
1406063,KAMPAR UTARA,28456
1406061,KAMPAR TIMUR,28457
1406062,RUMBIO JAYA,28458
1406060,KAMPAR,28461
1406070,TAMBANG,28462
1406040,TAPUNG,28464
1406041,TAPUNG HULU,28465
1406042,TAPUNG HILIR,28466
1406010,KAMPAR KIRI,28471
1406011,KAMPAR KIRI HULU,28472
1406014,KAMPAR KIRI TENGAH,28473
1406013,GUNUNG SAHILAN,28474
1406012,KAMPAR KIRI HILIR,28475
1406081,PERHENTIAN RAJA,28476
1407,ROKAN HULU,28500
1407040,RAMBAH,28511
1407040,RAMBAH,28512
1407040,RAMBAH,28513
1407040,RAMBAH,28514
1407040,RAMBAH,28515
1407040,RAMBAH,28516
1407040,RAMBAH,28517
1407040,RAMBAH,28518
1407040,RAMBAH,28519
1407011,PENDALIAN IV KOTO,28553
1407022,UJUNG BATU,28554
1407010,ROKAN IV KOTO,28555
1407070,KUNTO DARUSSALAM,28556
1407050,TAMBUSAI,28558
1407060,KEPENUHAN,28559
1407030,RAMBAH SAMO,28565
1407020,TANDUN,28566
1407021,KABUN,28567
1407071,PAGARAN TAPAH DARUSSALAM,28568
1407072,BONAI DARUSSALAM,28569
1407042,BANGUN PURBA,28571
1407041,RAMBAH HILIR,28572
1407061,KEPENUHAN HULU,28573
1407051,TAMBUSAI UTARA,28575
1405,S I A K,28600
1405026,MEMPURA,28612
1405026,MEMPURA,28613
1405026,MEMPURA,28614
1405026,MEMPURA,28615
1405026,MEMPURA,28616
1405026,MEMPURA,28617
1405020,SIAK,28621
1405020,SIAK,28622
1405020,SIAK,28623
1405020,SIAK,28624
1405020,SIAK,28625
1405020,SIAK,28626
1405020,SIAK,28627
1405020,SIAK,28628
1405025,KOTO GASIB,28652
1405022,TUALANG,28653
1405024,LUBUK DALAM,28654
1405021,KERINCI KANAN,28655
1405023,DAYUN,28656
1405030,SUNGAI APIT,28662
1405031,BUNGA RAYA,28663
1405032,SABAK AUH,28664
1405033,PUSAKO,28665
1405011,SUNGAI MANDAU,28684
1405010,MINAS,28685
1405012,KANDIS,28686
1473,D U M A I,28800
1473020,DUMAI BARAT,28823
1473020,DUMAI BARAT,28824
1409,ROKAN HILIR,28900
1409020,BAGAN SINEMBAH,28992
1409021,SIMPANG KANAN,28993
2102,BINTAN,29100
2172,TANJUNG PINANG,29100
2172030,TANJUNGPINANG KOTA,29111
2172030,TANJUNGPINANG KOTA,29114
2172030,TANJUNGPINANG KOTA,29115
2172040,TANJUNGPINANG BARAT,29116
2172040,TANJUNGPINANG BARAT,29117
2172040,TANJUNGPINANG BARAT,29118
2172040,TANJUNGPINANG BARAT,29119
2172010,BUKIT BESTARI,29122
2172010,BUKIT BESTARI,29124
2102040,TELUK BINTAN,29131
2102040,TELUK BINTAN,29132
2102040,TELUK BINTAN,29133
2102040,TELUK BINTAN,29134
2102040,TELUK BINTAN,29135
2102040,TELUK BINTAN,29136
2172020,TANJUNGPINANG TIMUR,29141
2172020,TANJUNGPINANG TIMUR,29142
2172020,TANJUNGPINANG TIMUR,29144
2172020,TANJUNGPINANG TIMUR,29145
2102060,BINTAN TIMUR,29151
2102050,BINTAN UTARA,29152
2102061,GUNUNG KIJANG,29153
2102052,SERI KUALA LOBAM,29154
2102051,TELUK SEBONG,29155
2102064,TOAPAYA,29156
2102070,TAMBELAN,29193
2102062,MANTANG,29194
2102063,BINTAN PESISIR,29195
1403,INDRAGIRI HILIR,29200
1403060,TEMBILAHAN,29211
1403060,TEMBILAHAN,29212
1403060,TEMBILAHAN,29215
1403060,TEMBILAHAN,29217
1403061,TEMBILAHAN HULU,29223
1403061,TEMBILAHAN HULU,29224
1403061,TEMBILAHAN HULU,29226
1403080,BATANG TUAKA,29252
1403090,GAUNG ANAK SERKA,29253
1403110,MANDAH,29254
1403120,KATEMAN,29255
1403122,TELUK BELENGKONG,29256
1403123,PULAU BURUNG,29256
1403121,PELANGIRAN,29257
1403122,TELUK BELENGKONG,29258
1403070,TEMPULING,29261
1403071,KEMPAS,29262
1403040,TANAH MERAH,29271
1403010,KERITANG,29272
1403030,ENOK,29272
1403020,RETEH,29273
1403010,KERITANG,29274
1403021,SUNGAI BATANG,29275
1403011,KEMUNING,29276
1403050,KUALA INDRAGIRI,29281
1403100,GAUNG,29282
1403051,CONCONG,29283
1402,INDRAGIRI HULU,29300
1402060,RENGAT,29311
1402060,RENGAT,29312
1402060,RENGAT,29313
1402060,RENGAT,29314
1402060,RENGAT,29316
1402060,RENGAT,29317
1402060,RENGAT,29318
1402060,RENGAT,29319
1402050,RENGAT BARAT,29351
1402040,PASIR PENYU,29352
1402041,LIRIK,29353
1402010,PERANAP,29354
1402011,BATANG PERANAP,29356
1402050,RENGAT BARAT,29356
1402030,KELAYANG,29357
1402043,LUBUK BATU JAYA,29358
1402042,SUNGAI LALA,29359
1402020,SEBERIDA,29371
1402031,RAKIT KULIM,29372
1402021,BATANG CENAKU,29373
1402022,BATANG GANSAL,29374
1402061,KUALA CENAKU,29375
2171,B A T A M,29400
2171051,BATAM KOTA,29411
2171051,BATAM KOTA,29412
2171051,BATAM KOTA,29413
2171051,BATAM KOTA,29414
2171051,BATAM KOTA,29415
2171050,NONGSA,29416
2171050,NONGSA,29417
2171050,NONGSA,29418
2171050,NONGSA,29419
2171080,BATU AMPAR,29421
2171080,BATU AMPAR,29423
2171080,BATU AMPAR,29424
2171081,BENGKONG,29426
2171081,BENGKONG,29427
2171081,BENGKONG,29428
2171081,BENGKONG,29429
2171070,LUBUK BAJA,29431
2171070,LUBUK BAJA,29433
2171070,LUBUK BAJA,29434
2171070,LUBUK BAJA,29435
2171070,LUBUK BAJA,29436
2171061,BATU AJI,29441
2171061,BATU AJI,29442
2171061,BATU AJI,29443
2171061,BATU AJI,29444
2171060,SEKUPANG,29445
2171060,SEKUPANG,29446
2171060,SEKUPANG,29447
2171060,SEKUPANG,29448
2171060,SEKUPANG,29449
2171041,SAGULUNG,29451
2171041,SAGULUNG,29452
2171041,SAGULUNG,29453
2171041,SAGULUNG,29454
2171041,SAGULUNG,29455
2171041,SAGULUNG,29456
2171020,BULANG,29471
2171020,BULANG,29472
2171020,BULANG,29473
2171020,BULANG,29474
2171020,BULANG,29475
2171020,BULANG,29476
2171030,GALANG,29481
2171030,GALANG,29482
2171030,GALANG,29483
2171030,GALANG,29484
2171030,GALANG,29485
2171030,GALANG,29486
2171030,GALANG,29487
2171030,GALANG,29488
2171010,BELAKANG PADANG,29492
2171010,BELAKANG PADANG,29493
2171010,BELAKANG PADANG,29494
2171010,BELAKANG PADANG,29495
2171010,BELAKANG PADANG,29496
1401,KUANTAN SINGINGI,29500
1401030,KUANTAN TENGAH,29511
1401030,KUANTAN TENGAH,29512
1401030,KUANTAN TENGAH,29515
1401030,KUANTAN TENGAH,29516
1401030,KUANTAN TENGAH,29518
1401030,KUANTAN TENGAH,29519
1401031,SENTAJO RAYA,29551
1401040,BENAI,29552
1401051,PANGEAN,29553
1401061,INUMAN,29554
1401060,CERENTI,29555
1401052,LOGAS TANAH DARAT,29556
1401040,BENAI,29557
1401053,KUANTAN HILIR SEBERANG,29557
1401013,PUCUK RANTAU,29558
1401050,KUANTAN HILIR,29561
1401020,SINGINGI,29563
1401010,KUANTAN MUDIK,29564
1401011,HULU KUANTAN,29565
1401021,SINGINGI HILIR,29565
1401021,SINGINGI HILIR,29567
2101,KARIMUN,29600
2101030,KARIMUN,29613
2101030,KARIMUN,29615
2101033,TEBING,29621
2101034,MERAL BARAT,29622
2101033,TEBING,29623
2101033,TEBING,29624
2101033,TEBING,29625
2101033,TEBING,29626
2101033,TEBING,29627
2101032,MERAL,29631
2101032,MERAL,29632
2101032,MERAL,29633
2101034,MERAL BARAT,29634
2101034,MERAL BARAT,29635
2101020,KUNDUR,29662
2101023,UNGAR,29662
2101010,MORO,29663
2101020,KUNDUR,29666
2101031,BURU,29666
2101022,KUNDUR BARAT,29671
2101021,KUNDUR UTARA,29672
2101024,BELAT,29672
2101011,DURAI,29673
2103,NATUNA,29700
2103050,BUNGURAN TIMUR,29711
2103050,BUNGURAN TIMUR,29712
2103050,BUNGURAN TIMUR,29713
2103050,BUNGURAN TIMUR,29714
2103050,BUNGURAN TIMUR,29715
2103050,BUNGURAN TIMUR,29716
2103040,BUNGURAN BARAT,29752
2103043,PULAU TIGA,29753
2103042,PULAU LAUT,29754
2103051,BUNGURAN TIMUR LAUT,29761
2103052,BUNGURAN TENGAH,29762
2103053,BUNGURAN SELATAN,29763
2103041,BUNGURAN UTARA,29764
2103060,SERASAN,29781
2103030,MIDAI,29784
2103062,SERASAN TIMUR,29785
2103061,SUBI,29786
2104,LINGGA,29800
2104030,LINGGA,29811
2104030,LINGGA,29812
2104030,LINGGA,29813
2104030,LINGGA,29814
2104030,LINGGA,29815
2104030,LINGGA,29819
2104032,LINGGA TIMUR,29852
2104040,LINGGA UTARA,29854
2104031,SELAYAR,29856
2104050,SENAYANG,29863
2104020,SINGKEP,29871
2104010,SINGKEP BARAT,29875
2104022,SINGKEP PESISIR,29876
2104021,SINGKEP SELATAN,29877
2105,KEPULAUAN ANAMBAS,29900
2105040,SIANTAN,29991
2105010,JEMAJA,29992
2105020,JEMAJA TIMUR,29993
2105030,SIANTAN SELATAN,29994
2105060,SIANTAN TENGAH,29995
2105050,SIANTAN TIMUR,29996
2105070,PALMATAK,29997
15,JAMBI,30000
16,SUMATERA SELATAN,30000
17,BENGKULU,30000
18,LAMPUNG,30000
19,KEP. BANGKA BELITUNG,30000
1671,PALEMBANG,30100
1671060,ILIR TIMUR II,30111
1671060,ILIR TIMUR II,30112
1671060,ILIR TIMUR II,30113
1671060,ILIR TIMUR II,30114
1671060,ILIR TIMUR II,30115
1671060,ILIR TIMUR II,30116
1671060,ILIR TIMUR II,30117
1671061,KALIDONI,30118
1671061,KALIDONI,30119
1671050,ILIR TIMUR I,30121
1671050,ILIR TIMUR I,30122
1671050,ILIR TIMUR I,30123
1671050,ILIR TIMUR I,30124
1671050,ILIR TIMUR I,30125
1671051,KEMUNING,30126
1671051,KEMUNING,30127
1671051,KEMUNING,30128
1671041,BUKIT KECIL,30131
1671041,BUKIT KECIL,30132
1671041,BUKIT KECIL,30133
1671041,BUKIT KECIL,30134
1671040,ILIR BARAT I,30135
1671041,BUKIT KECIL,30135
1671040,ILIR BARAT I,30137
1671040,ILIR BARAT I,30138
1671040,ILIR BARAT I,30139
1671010,ILIR BARAT II,30141
1671010,ILIR BARAT II,30142
1671010,ILIR BARAT II,30143
1671010,ILIR BARAT II,30144
1671010,ILIR BARAT II,30145
1671010,ILIR BARAT II,30146
1671011,GANDUS,30147
1671011,GANDUS,30148
1671011,GANDUS,30149
1671080,SUKARAMI,30151
1671080,SUKARAMI,30152
1671080,SUKARAMI,30155
1671081,ALANG ALANG LEBAR,30156
1671081,ALANG ALANG LEBAR,30157
1671081,ALANG ALANG LEBAR,30158
1671070,SAKO,30161
1671070,SAKO,30163
1671070,SAKO,30164
1671070,SAKO,30166
1671071,SEMATANG BORANG,30166
1671071,SEMATANG BORANG,30167
1671071,SEMATANG BORANG,30168
1671071,SEMATANG BORANG,30169
1671,PALEMBANG,30200
1671020,SEBERANG ULU I,30251
1671020,SEBERANG ULU I,30252
1671020,SEBERANG ULU I,30253
1671020,SEBERANG ULU I,30254
1671020,SEBERANG ULU I,30255
1671020,SEBERANG ULU I,30256
1671020,SEBERANG ULU I,30257
1671021,KERTAPATI,30258
1671021,KERTAPATI,30259
1671030,SEBERANG ULU II,30261
1671030,SEBERANG ULU II,30262
1671030,SEBERANG ULU II,30263
1671030,SEBERANG ULU II,30264
1671030,SEBERANG ULU II,30265
1671031,PLAJU,30266
1671031,PLAJU,30267
1671031,PLAJU,30268
1671031,PLAJU,30269
1602,OGAN KOMERING ILIR,30600
1602060,KOTA KAYU AGUNG,30611
1602060,KOTA KAYU AGUNG,30612
1602060,KOTA KAYU AGUNG,30613
1602060,KOTA KAYU AGUNG,30614
1602060,KOTA KAYU AGUNG,30615
1602060,KOTA KAYU AGUNG,30616
1602060,KOTA KAYU AGUNG,30617
1602060,KOTA KAYU AGUNG,30618
1602060,KOTA KAYU AGUNG,30619
1602120,SIRAH PULAU PADANG,30651
1602121,JEJAWI,30651
1602030,TULUNG SELAPAN,30652
1602120,SIRAH PULAU PADANG,30652
1602120,SIRAH PULAU PADANG,30653
1602130,PAMPANGAN,30654
1602030,TULUNG SELAPAN,30655
1602140,AIR SUGIHAN,30656
1602031,CENGAL,30658
1602010,LEMPUING,30671
1602050,TANJUNG LUBUK,30671
1602040,PEDAMARAN,30672
1602051,TELUK GELAM,30673
1602041,PEDAMARAN TIMUR,30674
1602010,LEMPUING,30675
1602050,TANJUNG LUBUK,30675
1602020,MESUJI,30681
1602011,LEMPUING JAYA,30682
1602021,SUNGAI MENANG,30683
1602020,MESUJI,30684
1602022,MESUJI MAKMUR,30684
1602023,MESUJI RAYA,30685
1606,MUSI BANYUASIN,30700
1606040,SEKAYU,30711
1606040,SEKAYU,30712
1606040,SEKAYU,30713
1606040,SEKAYU,30714
1606040,SEKAYU,30719
1606030,SUNGAI KERUH,30751
1606091,KELUANG,30751
1606100,BAYUNG LENCIR,30751
1606101,LALAN,30751
1606020,BABAT TOMAN,30752
1606102,TUNGKAL JAYA,30752
1606010,SANGA DESA,30753
1606091,KELUANG,30754
1606100,BAYUNG LENCIR,30754
1606101,LALAN,30754
1606090,SUNGAI LILIN,30755
1606020,BABAT TOMAN,30756
1606030,SUNGAI KERUH,30756
1606091,KELUANG,30756
1606100,BAYUNG LENCIR,30756
1606101,LALAN,30756
1606022,PLAKAT TINGGI,30757
1606090,SUNGAI LILIN,30757
1606100,BAYUNG LENCIR,30757
1606101,LALAN,30757
1606102,TUNGKAL JAYA,30757
1606022,PLAKAT TINGGI,30758
1606091,KELUANG,30758
1606101,LALAN,30758
1606020,BABAT TOMAN,30759
1606102,TUNGKAL JAYA,30759
1606041,LAIS,30761
1606092,BABAT SUPAT,30762
1606021,BATANGHARI LEKO,30763
1606023,LAWANG WETAN,30766
1610,OGAN ILIR,30800
1610060,INDRALAYA,30811
1610060,INDRALAYA,30814
1610060,INDRALAYA,30815
1610060,INDRALAYA,30816
1610060,INDRALAYA,30817
1610060,INDRALAYA,30819
1610061,INDRALAYA UTARA,30821
1610062,INDRALAYA SELATAN,30831
1610041,RANTAU PANJANG,30851
1610042,SUNGAI PINANG,30852
1610050,PEMULUTAN,30853
1610052,PEMULUTAN BARAT,30854
1610051,PEMULUTAN SELATAN,30855
1610040,TANJUNG RAJA,30861
1610012,LUBUK KELIAT,30863
1610020,TANJUNG BATU,30864
1610010,MUARA KUANG,30865
1610011,RAMBANG KUANG,30866
1610030,RANTAU ALAI,30866
1610031,KANDIS,30867
1610021,PAYARAMAN,30868
1610011,RAMBANG KUANG,30869
1607,BANYU ASIN,30900
1607040,BANYUASIN III,30911
1607040,BANYUASIN III,30912
1607040,BANYUASIN III,30913
1607040,BANYUASIN III,30914
1607040,BANYUASIN III,30915
1607040,BANYUASIN III,30916
1607040,BANYUASIN III,30917
1607040,BANYUASIN III,30919
1607021,SUAK TAPEH,30951
1607041,SEMBAWA,30953
1607051,TANJUNG LAGO,30953
1607041,SEMBAWA,30955
1607051,TANJUNG LAGO,30955
1607020,BETUNG,30956
1607021,SUAK TAPEH,30956
1607031,TUNGKAL ILIR,30956
1607020,BETUNG,30958
1607030,PULAU RIMAU,30959
1607050,TALANG KELAPA,30961
1607060,BANYUASIN I,30963
1607110,MUARA TELANG,30965
1607060,BANYUASIN I,30966
1607061,AIR KUMBANG,30966
1607010,RANTAU BAYUR,30967
1607070,RAMBUTAN,30967
1607010,RANTAU BAYUR,30968
1607070,RAMBUTAN,30968
1607100,BANYUASIN II,30971
1607080,MUARA PADANG,30972
1607090,MAKARTI JAYA,30972
1607041,SEMBAWA,30973
1607091,AIR SALEH,30973
1607080,MUARA PADANG,30974
1607111,SUMBER MARGA TELANG,30974
1607080,MUARA PADANG,30975
1607090,MAKARTI JAYA,30975
1607111,SUMBER MARGA TELANG,30975
1607081,MUARA SUGIHAN,30976
1672,PRABUMULIH,31100
1672020,PRABUMULIH TIMUR,31111
1672020,PRABUMULIH TIMUR,31113
1672020,PRABUMULIH TIMUR,31114
1672020,PRABUMULIH TIMUR,31115
1672020,PRABUMULIH TIMUR,31117
1672031,PRABUMULIH UTARA,31121
1672031,PRABUMULIH UTARA,31125
1672031,PRABUMULIH UTARA,31126
1672030,PRABUMULIH BARAT,31127
1672030,PRABUMULIH BARAT,31128
1672030,PRABUMULIH BARAT,31129
1672021,PRABUMULIH SELATAN,31136
1672021,PRABUMULIH SELATAN,31137
1672021,PRABUMULIH SELATAN,31138
1672021,PRABUMULIH SELATAN,31139
1672040,CAMBAI,31141
1672040,CAMBAI,31142
1672040,CAMBAI,31143
1672040,CAMBAI,31144
1672040,CAMBAI,31145
1612,PENUKAL ABAB LEMATANG ILIR,31200
1612010,TALANG UBI,31211
1612010,TALANG UBI,31212
1612010,TALANG UBI,31213
1612010,TALANG UBI,31214
1612010,TALANG UBI,31215
1612010,TALANG UBI,31216
1612010,TALANG UBI,31219
1612050,PENUKAL UTARA,31262
1612040,PENUKAL,31263
1612030,ABAB,31264
1612020,TANAH ABANG,31265
1612040,PENUKAL,31265
1603,MUARA ENIM,31300
1603050,MUARA ENIM,31311
1603050,MUARA ENIM,31312
1603050,MUARA ENIM,31313
1603050,MUARA ENIM,31314
1603050,MUARA ENIM,31315
1603050,MUARA ENIM,31316
1603050,MUARA ENIM,31317
1603050,MUARA ENIM,31318
1603050,MUARA ENIM,31319
1603051,UJAN MAS,31351
1603060,GUNUNG MEGANG,31352
1603062,BELIMBING,31353
1603020,TANJUNG AGUNG,31354
1603061,BENAKAT,31354
1603020,TANJUNG AGUNG,31355
1603061,BENAKAT,31355
1603020,TANJUNG AGUNG,31356
1603020,TANJUNG AGUNG,31357
1603010,SEMENDO DARAT LAUT,31358
1603011,SEMENDO DARAT ULU,31358
1603012,SEMENDO DARAT TENGAH,31358
1603070,RAMBANG DANGKU,31358
1603040,LAWANG KIDUL,31359
1603090,GELUMBANG,31371
1603094,KELEKAR,31372
1603091,LEMBAK,31373
1603093,MUARA BELIDA,31373
1603095,BELIDA DARAT,31374
1603092,SUNGAI ROTAN,31375
1603091,LEMBAK,31376
1603093,MUARA BELIDA,31376
1603032,LUBAI,31382
1603070,RAMBANG DANGKU,31382
1603032,LUBAI,31384
1603070,RAMBANG DANGKU,31384
1603031,RAMBANG,31385
1604,LAHAT,31400
1604120,LAHAT,31411
1604120,LAHAT,31412
1604120,LAHAT,31413
1604120,LAHAT,31414
1604120,LAHAT,31415
1604120,LAHAT,31416
1604120,LAHAT,31417
1604120,LAHAT,31418
1604120,LAHAT,31419
1604111,KIKIM BARAT,31451
1604113,KIKIM SELATAN,31451
1604114,KIKIM TENGAH,31451
1604121,GUMAY TALANG,31451
1604112,KIKIM TIMUR,31452
1604114,KIKIM TENGAH,31454
1604121,GUMAY TALANG,31454
1604111,KIKIM BARAT,31455
1604113,KIKIM SELATAN,31456
1604121,GUMAY TALANG,31456
1604122,PSEKSU,31457
1604040,KOTA AGUNG,31462
1604051,PAGAR GUNUNG,31462
1604041,MULAK ULU,31464
1604051,PAGAR GUNUNG,31464
1604040,KOTA AGUNG,31465
1604052,GUMAY ULU,31465
1604040,KOTA AGUNG,31466
1604041,MULAK ULU,31466
1604051,PAGAR GUNUNG,31466
1604132,MERAPI TIMUR,31471
1604131,MERAPI BARAT,31472
1604133,MERAPI SELATAN,31473
1604011,TANJUNG SAKTI PUMI,31481
1604060,JARAI,31491
1604061,PAJAR BULAN,31494
1673,PAGAR ALAM,31500
1673040,PAGAR ALAM UTARA,31511
1673040,PAGAR ALAM UTARA,31512
1673040,PAGAR ALAM UTARA,31513
1673040,PAGAR ALAM UTARA,31515
1673040,PAGAR ALAM UTARA,31516
1673040,PAGAR ALAM UTARA,31517
1673030,PAGAR ALAM SELATAN,31526
1673030,PAGAR ALAM SELATAN,31527
1673030,PAGAR ALAM SELATAN,31529
1673010,DEMPO SELATAN,31531
1673010,DEMPO SELATAN,31532
1673010,DEMPO SELATAN,31533
1673010,DEMPO SELATAN,31534
1673010,DEMPO SELATAN,31535
1673011,DEMPO TENGAH,31536
1673011,DEMPO TENGAH,31537
1673011,DEMPO TENGAH,31538
1673011,DEMPO TENGAH,31539
1673020,DEMPO UTARA,31541
1673020,DEMPO UTARA,31542
1673020,DEMPO UTARA,31543
1673020,DEMPO UTARA,31544
1673020,DEMPO UTARA,31545
1673020,DEMPO UTARA,31546
1673020,DEMPO UTARA,31547
1605,MUSI RAWAS,31600
1674,LUBUKLINGGAU,31600
1674011,LUBUK LINGGAU BARAT I,31612
1674011,LUBUK LINGGAU BARAT I,31613
1674011,LUBUK LINGGAU BARAT I,31614
1674011,LUBUK LINGGAU BARAT I,31615
1674012,LUBUK LINGGAU BARAT II,31616
1674012,LUBUK LINGGAU BARAT II,31617
1674012,LUBUK LINGGAU BARAT II,31618
1674012,LUBUK LINGGAU BARAT II,31619
1674032,LUBUK LINGGAU TIMUR II,31621
1674032,LUBUK LINGGAU TIMUR II,31622
1674032,LUBUK LINGGAU TIMUR II,31623
1674032,LUBUK LINGGAU TIMUR II,31624
1674031,LUBUK LINGGAU TIMUR I,31625
1674031,LUBUK LINGGAU TIMUR I,31626
1674031,LUBUK LINGGAU TIMUR I,31627
1674022,LUBUK LINGGAU SELATAN II,31631
1674022,LUBUK LINGGAU SELATAN II,31632
1674022,LUBUK LINGGAU SELATAN II,31633
1674022,LUBUK LINGGAU SELATAN II,31634
1674022,LUBUK LINGGAU SELATAN II,31635
1674021,LUBUK LINGGAU SELATAN I,31636
1674021,LUBUK LINGGAU SELATAN I,31637
1674021,LUBUK LINGGAU SELATAN I,31638
1674021,LUBUK LINGGAU SELATAN I,31639
1674042,LUBUK LINGGAU UTARA II,31641
1674042,LUBUK LINGGAU UTARA II,31642
1674042,LUBUK LINGGAU UTARA II,31643
1674042,LUBUK LINGGAU UTARA II,31644
1674042,LUBUK LINGGAU UTARA II,31645
1674041,LUBUK LINGGAU UTARA I,31646
1674041,LUBUK LINGGAU UTARA I,31647
1674041,LUBUK LINGGAU UTARA I,31648
1674041,LUBUK LINGGAU UTARA I,31649
1605031,SELANGIT,31651
1605030,SUKU TENGAH LAKITAN ULU,31652
1605032,SUMBER HARTA,31652
1605070,MUARA KELINGI,31652
1605071,BULANG TENGAH SUKU ULU,31652
1605090,MEGANG SAKTI,31652
1605090,MEGANG SAKTI,31657
1605050,MUARA BELITI,31661
1605040,TUGUMULYO,31662
1605070,MUARA KELINGI,31663
1605072,TUAH NEGERI,31664
1605060,JAYALOKA,31665
1605080,MUARA LAKITAN,31666
1605061,SUKA KARYA,31668
1605051,TIANG PUMPUNG KEPUNGUT,31669
1605032,SUMBER HARTA,31671
1605041,PURWODADI,31672
1603,MUARA ENIM,31800
1611,EMPAT LAWANG,31800
1611070,TEBING TINGGI,31811
1611070,TEBING TINGGI,31812
1611070,TEBING TINGGI,31813
1611070,TEBING TINGGI,31814
1611070,TEBING TINGGI,31815
1611070,TEBING TINGGI,31819
1611060,TALANG PADANG,31853
1611071,SALING,31854
1603033,LUBAI ULU,31883
1611010,MUARA PINANG,31892
1611030,PENDOPO,31893
1611040,PASEMAH AIR KERUH,31893
1611050,ULU MUSI,31894
1611051,SIKAP DALAM,31895
1611031,PENDOPO BARAT,31896
1611040,PASEMAH AIR KERUH,31896
1611020,LINTANG KANAN,31897
1611040,PASEMAH AIR KERUH,31897
1611020,LINTANG KANAN,31898
1611030,PENDOPO,31898
1611031,PENDOPO BARAT,31898
1611040,PASEMAH AIR KERUH,31898
1601,OGAN KOMERING ULU,32100
1601130,BATU RAJA TIMUR,32112
1601130,BATU RAJA TIMUR,32113
1601130,BATU RAJA TIMUR,32114
1601130,BATU RAJA TIMUR,32115
1601130,BATU RAJA TIMUR,32116
1601130,BATU RAJA TIMUR,32118
1601140,BATU RAJA BARAT,32122
1601140,BATU RAJA BARAT,32124
1601140,BATU RAJA BARAT,32125
1601140,BATU RAJA BARAT,32126
1601140,BATU RAJA BARAT,32127
1601140,BATU RAJA BARAT,32128
1601140,BATU RAJA BARAT,32129
1601070,SOSOH BUAY RAYAP,32151
1601052,LENGKITI,32155
1601080,PENGANDONAN,32155
1601081,SEMIDANG AJI,32156
1601082,ULU OGAN,32157
1601052,LENGKITI,32158
1601083,MUARA JAYA,32159
1601090,PENINJAUAN,32191
1601091,LUBUK BATANG,32192
1601092,SINAR PENINJAUAN,32193
1601131,LUBUK RAJA,32194
1608,OGAN KOMERING ULU SELATAN,32200
1608050,MUARADUA,32211
1608050,MUARADUA,32212
1608050,MUARADUA,32213
1608050,MUARADUA,32214
1608050,MUARADUA,32215
1608050,MUARADUA,32216
1608050,MUARADUA,32217
1608050,MUARADUA,32218
1608050,MUARADUA,32219
1608021,WARKUK RANAU SELATAN,32251
1608051,BUAY RAWAN,32251
1608061,TIGA DIHAJI,32252
1608021,WARKUK RANAU SELATAN,32253
1608051,BUAY RAWAN,32253
1608030,BUAY PEMACA,32264
1608040,SIMPANG,32264
1608030,BUAY PEMACA,32265
1608040,SIMPANG,32265
1608041,BUANA PEMACA,32266
1608010,MEKAKAU ILIR,32272
1608090,MUARADUA KISAM,32272
1608070,BUAY RUNJUNG,32273
1608100,PULAU BERINGIN,32273
1608020,BANDING AGUNG,32274
1608070,BUAY RUNJUNG,32274
1608090,MUARADUA KISAM,32274
1608022,BUAY PEMATANG RIBU RANAU TENGAH,32275
1608060,BUAY SANDANG AJI,32275
1608010,MEKAKAU ILIR,32276
1608090,MUARADUA KISAM,32276
1608022,BUAY PEMATANG RIBU RANAU TENGAH,32277
1608060,BUAY SANDANG AJI,32277
1608070,BUAY RUNJUNG,32278
1608080,KISAM TINGGI,32278
1608070,BUAY RUNJUNG,32279
1608080,KISAM TINGGI,32279
1608071,RUNJUNG AGUNG,32281
1608091,KISAM ILIR,32282
1608101,SINDANG DANAU,32282
1608101,SINDANG DANAU,32283
1608102,SUNGAI ARE,32284
1603,MUARA ENIM,32300
1609,OGAN KOMERING ULU TIMUR,32300
1609010,MARTAPURA,32311
1609010,MARTAPURA,32312
1609010,MARTAPURA,32313
1609010,MARTAPURA,32314
1609010,MARTAPURA,32315
1609010,MARTAPURA,32316
1609010,MARTAPURA,32317
1609010,MARTAPURA,32318
1609010,MARTAPURA,32319
1603060,GUNUNG MEGANG,32352
1609030,BUAY MADANG,32361
1609041,MADANG SUKU III,32361
1609041,MADANG SUKU III,32362
1609050,MADANG SUKU I,32362
1609051,BELITANG MADANG RAYA,32363
1609032,BUAY PEMUKA BANGSA RAJA,32364
1609031,BUAY MADANG TIMUR,32365
1609040,MADANG SUKU II,32366
1609020,BUAY PEMUKA PELIUNG,32367
1609041,MADANG SUKU III,32368
1609012,JAYA PURA,32371
1609011,BUNGA MAYANG,32372
1609061,BELITANG JAYA,32373
1609081,BELITANG MULYA,32373
1609061,BELITANG JAYA,32374
1609081,BELITANG MULYA,32374
1609091,SEMENDAWAI TIMUR,32375
1609101,SEMENDAWAI BARAT,32376
1609060,BELITANG,32382
1609070,BELITANG III,32383
1609080,BELITANG II,32383
1609100,CEMPAKA,32384
1609070,BELITANG III,32385
1609080,BELITANG II,32385
1609090,SEMENDAWAI SUKU III,32386
1971,PANGKAL PINANG,33100
1971030,PANGKAL BALAM,33111
1971030,PANGKAL BALAM,33113
1971030,PANGKAL BALAM,33114
